Linux 4.13.0-37-generic (darek) 	05/06/2018 	_x86_64_	(4 CPU)

09:55:55 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:28:41 PM     all      0.38      0.00      0.25      0.00      0.00     99.37
10:28:43 PM     all      0.38      0.00      0.38      0.00      0.00     99.25
10:28:45 PM     all      0.25      0.00      1.00      0.25      0.00     98.50
10:28:47 PM     all      0.25      0.00      0.25      0.12      0.00     99.38
10:28:49 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:28:51 PM     all      0.25      0.00      0.50      0.25      0.00     99.00
10:28:53 PM     all      0.25      0.00      0.13      0.00      0.00     99.62
10:28:55 PM     all      0.13      0.13      1.25      0.75      0.00     97.75
10:28:57 PM     all      0.25      0.12      0.12      0.12      0.00     99.38
10:28:59 PM     all      0.50      0.00      0.38      0.00      0.00     99.12
10:29:01 PM     all      0.13      0.00      0.25      0.38      0.00     99.25
10:29:03 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
10:29:05 PM     all      0.38      0.13      1.00      0.00      0.00     98.50
10:29:07 PM     all      0.38      0.00      0.38      0.25      0.00     99.00
10:29:09 PM     all      0.38      0.00      0.38      0.13      0.00     99.12
10:29:11 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
10:29:13 PM     all      0.38      0.00      0.13      0.25      0.00     99.25
10:29:15 PM     all      0.25      0.00      1.13      0.13      0.00     98.50
10:29:17 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
10:29:19 PM     all      0.13      0.00      0.25      0.25      0.00     99.37
10:29:21 PM     all      0.50      0.12      0.25      0.00      0.00     99.12
10:29:23 PM     all      0.00      0.00      0.13      0.13      0.00     99.75
10:29:25 PM     all      0.38      0.00      0.50      0.50      0.00     98.62
10:29:27 PM     all      0.38      0.00      0.75      0.00      0.00     98.87
10:29:29 PM     all      0.25      0.12      0.12      0.12      0.00     99.38
10:29:31 PM     all      0.13      0.00      0.13      0.25      0.00     99.50
10:29:33 PM     all      0.13      0.00      0.38      0.00      0.00     99.50
10:29:35 PM     all      0.50      0.00      0.13      0.00      0.00     99.37
10:29:37 PM     all      0.25      0.12      1.00      0.38      0.00     98.25
10:29:39 PM     all      0.00      0.00      0.38      0.00      0.00     99.62
10:29:41 PM     all      0.12      0.00      0.50      0.00      0.00     99.38
10:29:43 PM     all      0.25      0.00      0.25      0.38      0.00     99.12
10:29:45 PM     all      0.38      0.00      0.25      0.00      0.00     99.38
10:29:47 PM     all      0.25      0.00      1.12      0.00      0.00     98.62
10:29:49 PM     all      0.50      0.00      0.25      0.38      0.00     98.87
10:29:51 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:29:53 PM     all      0.38      0.00      0.38      0.12      0.00     99.12
10:29:55 PM     all      0.38      0.00      0.25      1.00      0.00     98.37
10:29:57 PM     all      0.38      0.00      1.13      0.00      0.00     98.50
10:29:59 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
10:30:01 PM     all      1.25      0.00      0.38      2.38      0.00     95.99
10:30:03 PM     all      1.00      0.13      0.25      0.25      0.00     98.37
10:30:05 PM     all      2.14      0.00      2.14      2.64      0.00     93.08
10:30:07 PM     all      0.88      0.00      1.25      3.62      0.00     94.25
10:30:09 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:30:11 PM     all      0.12      0.12      0.12      0.25      0.00     99.38
10:30:13 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:30:15 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
10:30:17 PM     all      0.13      0.00      1.00      0.25      0.00     98.62
10:30:19 PM     all      0.00      0.12      0.12      0.00      0.00     99.75
10:30:21 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:30:23 PM     all      0.00      0.13      0.00      0.25      0.00     99.62
10:30:25 PM     all      0.12      0.00      0.37      0.00      0.00     99.50
10:30:27 PM     all      0.00      0.00      1.00      0.00      0.00     99.00
10:30:29 PM     all      0.00      0.13      0.00      0.25      0.00     99.62
10:30:31 PM     all      0.00      0.13      0.00      0.00      0.00     99.87
10:30:33 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:30:35 PM     all      0.13      0.13      0.00      0.38      0.00     99.37
10:30:37 PM     all      0.00      0.00      0.88      0.00      0.00     99.12
10:30:39 PM     all      0.00      0.13      0.00      0.00      0.00     99.87
10:30:41 PM     all      0.00      0.00      0.00      0.38      0.00     99.62
10:30:43 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:30:45 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
10:30:47 PM     all      0.00      0.00      1.00      0.63      0.00     98.37
10:30:49 PM     all      0.12      0.00      0.00      0.12      0.00     99.75
10:30:51 PM     all      0.00      0.13      0.00      1.00      0.00     98.87
10:30:53 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
10:30:55 PM     all      0.25      0.13      0.25      0.75      0.00     98.62
10:30:57 PM     all      0.00      0.13      0.00      0.00      0.00     99.87
10:30:59 PM     all      0.00      0.13      0.75      0.00      0.00     99.12
10:31:01 PM     all      0.12      0.12      0.37      0.25      0.00     99.13
10:31:03 PM     all      0.00      0.13      0.00      0.00      0.00     99.87
10:31:05 PM     all      0.12      0.00      0.25      0.12      0.00     99.50
10:31:07 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:09 PM     all      0.37      0.12      1.00      0.00      0.00     98.50
10:31:11 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
10:31:13 PM     all      0.00      0.12      0.37      0.25      0.00     99.25
10:31:15 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
10:31:17 PM     all      0.13      0.13      0.00      0.00      0.00     99.75
10:31:19 PM     all      0.00      0.00      0.88      0.38      0.00     98.75
10:31:21 PM     all      0.12      0.00      0.12      0.00      0.00     99.75
10:31:23 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:31:25 PM     all      0.00      0.00      0.37      0.37      0.00     99.25
10:31:27 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:29 PM     all      0.00      0.00      1.00      0.00      0.00     99.00
10:31:31 PM     all      0.00      0.00      0.13      0.25      0.00     99.62
10:31:33 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:31:35 PM     all      0.00      0.12      0.25      0.00      0.00     99.62
10:31:37 PM     all      0.00      0.00      0.13      0.25      0.00     99.62
10:31:39 PM     all      0.00      0.00      0.88      0.00      0.00     99.12
10:31:41 PM     all      0.12      0.00      0.25      0.00      0.00     99.62
10:31:43 PM     all      0.00      0.00      0.13      1.50      0.00     98.37
10:31:45 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
10:31:47 PM     all      0.00      0.00      0.00      0.13      0.00     99.87
10:31:49 PM     all      0.12      0.00      1.12      0.25      0.00     98.50
10:31:51 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:31:53 PM     all      0.13      0.00      0.13      0.38      0.00     99.37
10:31:55 PM     all      0.13      0.00      0.25      0.75      0.00     98.87
10:31:57 PM     all      0.00      0.00      0.38      0.00      0.00     99.62
10:31:59 PM     all      0.00      0.00      0.88      0.00      0.00     99.12
10:32:01 PM     all      0.12      0.00      0.12      0.25      0.00     99.50
10:32:03 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:32:05 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
10:32:07 PM     all      0.13      0.00      0.13      0.38      0.00     99.37
10:32:09 PM     all      0.00      0.00      1.00      0.00      0.00     99.00
10:32:11 PM     all      0.12      0.00      0.12      0.12      0.00     99.62
10:32:13 PM     all      0.00      7.02      0.13      0.38      0.00     92.48
10:32:15 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:32:17 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:32:19 PM     all      0.00      0.00      0.13      0.38      0.00     99.50
10:32:21 PM     all      0.12      0.00      1.00      0.00      0.00     98.88
10:32:23 PM     all      0.00      0.00      0.00      0.38      0.00     99.62
10:32:25 PM     all      0.00      0.12      0.38      0.00      0.00     99.50
10:32:27 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:32:29 PM     all      0.12      0.12      0.00      0.38      0.00     99.38
10:32:31 PM     all      0.12      0.00      1.12      0.00      0.00     98.75
10:32:33 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:32:35 PM     all      0.00      0.00      0.13      0.25      0.00     99.62
10:32:37 PM     all      0.12      0.12      0.12      0.00      0.00     99.63
10:32:39 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
10:32:41 PM     all      0.00      0.12      1.00      0.00      0.00     98.88
10:32:43 PM     all      0.12      0.00      0.12      0.12      0.00     99.62
10:32:45 PM     all      0.13      0.00      0.13      0.38      0.00     99.37
10:32:47 PM     all      0.00      0.00      0.00      0.13      0.00     99.87
10:32:49 PM     all      0.00      0.00      0.25      0.88      0.00     98.87
10:32:51 PM     all      0.00      0.00      0.88      0.12      0.00     99.00
10:32:53 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
10:32:55 PM     all      0.13      0.00      0.13      0.88      0.00     98.87
10:32:57 PM     all      0.12      0.12      0.12      0.00      0.00     99.62
10:32:59 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:33:01 PM     all      0.13      0.00      0.75      0.25      0.00     98.87
10:33:03 PM     all      0.12      0.00      0.12      0.00      0.00     99.75
10:33:05 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:33:07 PM     all      0.13      0.00      0.00      0.38      0.00     99.50
10:33:09 PM     all      0.25      0.00      0.13      0.00      0.00     99.62
10:33:11 PM     all      0.00      0.00      1.00      0.00      0.00     99.00
10:33:13 PM     all      0.25      0.00      0.12      0.37      0.00     99.25
10:33:15 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
10:33:17 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:33:19 PM     all      0.00      0.00      0.13      0.25      0.00     99.62
10:33:21 PM     all      0.00      0.00      0.88      0.13      0.00     99.00
10:33:23 PM     all      0.00      0.12      0.25      0.00      0.00     99.62
10:33:25 PM     all      0.00      0.00      0.13      0.25      0.00     99.62
10:33:27 PM     all      0.25      0.12      0.12      0.00      0.00     99.50
10:33:29 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:31 PM     all      0.00      0.00      0.75      0.50      0.00     98.75
10:33:33 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:33:35 PM     all      0.00      0.13      0.00      0.38      0.00     99.50
10:33:37 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
10:33:39 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
10:33:41 PM     all      0.25      0.00      0.25      0.38      0.00     99.12
10:33:43 PM     all      0.00      0.13      0.63      0.00      0.00     99.25
10:33:45 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
10:33:47 PM     all      0.00      0.00      0.13      0.25      0.00     99.62
10:33:49 PM     all      0.00      0.00      0.00      0.13      0.00     99.87
10:33:51 PM     all      0.00      0.13      0.00      0.00      0.00     99.87
10:33:53 PM     all      0.13      0.00      1.00      0.25      0.00     98.62
10:33:55 PM     all      0.13      0.13      0.25      0.63      0.00     98.87
10:33:57 PM     all      0.00      0.00      0.13      0.13      0.00     99.75
10:33:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:01 PM     all      0.13      0.13      0.00      0.25      0.00     99.50
10:34:03 PM     all      0.00      0.13      0.88      0.00      0.00     99.00
10:34:05 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:34:07 PM     all      0.50      0.00      0.12      0.37      0.00     99.00
10:34:09 PM     all      0.00      0.13      0.00      0.00      0.00     99.87
10:34:11 PM     all      0.00      0.00      0.00      0.13      0.00     99.87
